CO_CURSO,TP_SEXO,NT_GER,NT_FG,EST_CIVIL,COR_RACA,ENS_MED,RENDA
112282,F,46.6,51.4,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,ATE 1.5
112282,M,42.6,60.8,CASADO(A),PARDA,ESCOLA PRIVADA,DE 1.5 A 3
112282,M,59.7,66.1,SOLTEIRO(A),BRANCA,ESCOLA PÚBLICA,ATE 1.5
112282,F,48.4,37.5,SOLTEIRO(A),BRANCA,BRASIL E EXTERIOR,ATE 1.5
112282,M,34.6,44.4,CASADO(A),BRANCA,ESCOLA PÚBLICA,ATE 1.5
112282,M,30.1,55.4,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,ATE 1.5
112282,M,43.3,55.4,SOLTEIRO(A),PRETA,ESCOLA PRIVADA,DE 1.5 A 3
112282,F,53.6,48.3,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,ATE 1.5
112282,F,33,30,SOLTEIRO(A),BRANCA,ESCOLA PRIVADA,DE 3 A 4.5
112282,M,41.2,60.5,SOLTEIRO(A),NAO DECLARADO,ESCOLA PÚBLICA,DE 1.5 A 3
112282,M,51.6,46.7,SOLTEIRO(A),BRANCA,ESCOLA PÚBLICA,DE 1.5 A 3
112282,M,54.5,58.3,SOLTEIRO(A),PRETA,ESCOLA PÚBLICA,ATE 1.5
112282,F,43.3,43.6,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,ATE 1.5
112282,F,38.8,48.5,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,ATE 1.5
112282,F,58.3,57.6,SOLTEIRO(A),PARDA,ESCOLA PRIVADA,DE 1.5 A 3
112282,F,48.7,59.9,SOLTEIRO(A),BRANCA,ESCOLA PRIVADA,DE 1.5 A 3
112282,M,53.6,52.8,SOLTEIRO(A),BRANCA,ESCOLA PRIVADA,DE 3 A 4.5
112282,F,58.5,55.4,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,ATE 1.5
112282,M,48.8,64.8,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,ATE 1.5
112282,F,59.5,55,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,ATE 1.5
112282,M,54,52.5,SOLTEIRO(A),PRETA,ESCOLA PRIVADA,ATE 1.5
112282,M,30,7.5,SEPARADO(A),PARDA,ESCOLA PÚBLICA,ATE 1.5
112282,F,47.8,72.5,SOLTEIRO(A),BRANCA,ESCOLA PRIVADA,DE 3 A 4.5
112282,F,37.9,43.5,SOLTEIRO(A),BRANCA,ESCOLA PRIVADA,DE 1.5 A 3
112282,F,35.8,44.6,SOLTEIRO(A),PRETA,ESCOLA PÚBLICA,DE 1.5 A 3
112282,M,53.2,52.3,SOLTEIRO(A),BRANCA,ESCOLA PÚBLICA,ATE 1.5
112282,M,55.3,62.8,SOLTEIRO(A),BRANCA,ESCOLA PÚBLICA,ATE 1.5
112282,F,55.3,73.4,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,ATE 1.5
112282,F,56.6,63,SOLTEIRO(A),PARDA,ESCOLA PRIVADA,DE 1.5 A 3
112282,M,29.3,36.2,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,ATE 1.5
112282,F,56.8,74.6,CASADO(A),PARDA,ESCOLA PRIVADA,DE 1.5 A 3
112282,M,36,56.8,SOLTEIRO(A),PARDA,ESCOLA PRIVADA,DE 1.5 A 3
112282,M,28.9,41.3,SOLTEIRO(A),BRANCA,MAIOR PARTE ESC. PRIVADA,DE 1.5 A 3
112282,F,33.1,41.7,NA,NA,ESCOLA PÚBLICA,NA
112282,M,42.9,44.7,SOLTEIRO(A),BRANCA,ESCOLA PRIVADA,ATE 1.5
112294,M,37.4,55,SOLTEIRO(A),BRANCA,ESCOLA PÚBLICA,ATE 1.5
112294,F,33.2,43.3,SOLTEIRO(A),AMARELA,ESCOLA PÚBLICA,ATE 1.5
112294,F,48.4,35.3,SOLTEIRO(A),BRANCA,ESCOLA PRIVADA,DE 1.5 A 3
112294,M,26.2,23.6,SOLTEIRO(A),PARDA,ESCOLA PRIVADA,ATE 1.5
112294,F,44.8,74,SOLTEIRO(A),BRANCA,ESCOLA PRIVADA,DE 1.5 A 3
112294,F,26,65.7,SOLTEIRO(A),PARDA,ESCOLA PRIVADA,ATE 1.5
112294,M,48.2,54.8,OUTRO,PARDA,ESCOLA PÚBLICA,ATE 1.5
112294,F,32.9,60.2,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,ATE 1.5
112294,F,22.4,22.5,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,ATE 1.5
112294,F,38.8,52.4,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,ATE 1.5
112294,M,36.3,39.4,SOLTEIRO(A),PRETA,ESCOLA PÚBLICA,DE 1.5 A 3
112294,F,24.7,51.5,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,ATE 1.5
112294,F,43.2,62.3,SOLTEIRO(A),AMARELA,ESCOLA PÚBLICA,ATE 1.5
112294,F,43.6,69.5,SOLTEIRO(A),BRANCA,ESCOLA PRIVADA,ATE 1.5
112294,F,36.1,39.5,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,ATE 1.5
112294,F,26.2,38.6,CASADO(A),PARDA,ESCOLA PÚBLICA,ATE 1.5
112294,F,33.1,58.2,SOLTEIRO(A),BRANCA,ESCOLA PÚBLICA,DE 1.5 A 3
112294,F,46.8,66.4,SOLTEIRO(A),BRANCA,ESCOLA PÚBLICA,DE 1.5 A 3
112294,F,24.3,62.6,SOLTEIRO(A),BRANCA,BRASIL E EXTERIOR,DE 1.5 A 3
112294,F,30.8,60.2,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,ATE 1.5
112294,F,28.6,63.9,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,ATE 1.5
112294,F,23.6,48.5,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,DE 1.5 A 3
112294,M,53.8,58.4,SOLTEIRO(A),BRANCA,ESCOLA PÚBLICA,DE 1.5 A 3
112294,F,13.4,27.9,SEPARADO(A),BRANCA,ESCOLA PÚBLICA,ATE 1.5
112294,F,24,67.3,SOLTEIRO(A),BRANCA,MAIOR PARTE ESC. PRIVADA,ATE 1.5
112294,F,23.4,42.6,CASADO(A),PARDA,ESCOLA PÚBLICA,ATE 1.5
112294,M,29.1,65.3,SOLTEIRO(A),BRANCA,MAIOR PARTE ESC. PRIVADA,DE 1.5 A 3
112294,M,44,68.1,SOLTEIRO(A),BRANCA,ESCOLA PÚBLICA,ATE 1.5
112294,F,26.4,37,SOLTEIRO(A),PRETA,ESCOLA PÚBLICA,DE 3 A 4.5
112294,M,42.9,51.7,SOLTEIRO(A),PARDA,ESCOLA PRIVADA,DE 3 A 4.5
112294,M,47.2,76.9,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,ATE 1.5
112294,F,27,43.6,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,DE 1.5 A 3
112294,F,37.2,42.2,SOLTEIRO(A),BRANCA,ESCOLA PRIVADA,DE 6 A 10
112294,F,44.3,66.9,SOLTEIRO(A),AMARELA,ESCOLA PÚBLICA,ATE 1.5
112294,F,32.4,43,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,ATE 1.5
112294,M,26.9,52.5,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,DE 1.5 A 3
112294,M,45.3,68.7,SOLTEIRO(A),BRANCA,ESCOLA PÚBLICA,ATE 1.5
112294,F,55.7,81.8,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,DE 1.5 A 3
112294,M,43.7,64.3,SOLTEIRO(A),NAO DECLARADO,ESCOLA PRIVADA,DE 1.5 A 3
112294,F,42.6,73.4,SOLTEIRO(A),PARDA,ESCOLA PRIVADA,ATE 1.5
112294,M,27.9,42.5,SOLTEIRO(A),BRANCA,ESCOLA PÚBLICA,ATE 1.5
112294,F,30.7,38.8,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,ATE 1.5
112294,M,28,26.9,SOLTEIRO(A),BRANCA,ESCOLA PRIVADA,DE 1.5 A 3
112294,F,54,59.2,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,ATE 1.5
112294,M,26.1,15,SOLTEIRO(A),BRANCA,MAIOR PARTE ESC. PRIVADA,DE 1.5 A 3
118550,M,66.4,69,SOLTEIRO(A),BRANCA,ESCOLA PÚBLICA,ATE 1.5
118550,F,27.3,54.2,SOLTEIRO(A),BRANCA,ESCOLA PRIVADA,DE 1.5 A 3
118550,F,27,43.5,SOLTEIRO(A),BRANCA,ESCOLA PRIVADA,DE 1.5 A 3
118550,F,52.2,81.2,OUTRO,BRANCA,ESCOLA PRIVADA,DE 4.5 A 6
118550,M,54.2,65.4,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,ATE 1.5
118550,M,16.4,55.2,SOLTEIRO(A),BRANCA,ESCOLA PRIVADA,ATE 1.5
118550,F,50.7,63.2,CASADO(A),PARDA,ESCOLA PÚBLICA,DE 3 A 4.5
118550,F,35.9,61.7,SOLTEIRO(A),BRANCA,ESCOLA PÚBLICA,DE 1.5 A 3
118550,F,53.1,59.3,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,DE 1.5 A 3
118550,F,37.4,49.2,SOLTEIRO(A),AMARELA,ESCOLA PRIVADA,DE 1.5 A 3
118550,F,41.2,41.6,SOLTEIRO(A),BRANCA,ESCOLA PÚBLICA,DE 1.5 A 3
118550,M,34.2,43.9,SOLTEIRO(A),BRANCA,ESCOLA PRIVADA,DE 6 A 10
118550,F,37.1,61.9,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,ATE 1.5
118550,F,43.4,55.2,SOLTEIRO(A),PARDA,ESCOLA PRIVADA,ATE 1.5
118550,M,34.1,36.7,SOLTEIRO(A),PARDA,ESCOLA PRIVADA,ATE 1.5
118550,F,42.7,64.7,SOLTEIRO(A),BRANCA,ESCOLA PRIVADA,DE 3 A 4.5
118550,F,56.3,70.7,SOLTEIRO(A),BRANCA,ESCOLA PRIVADA,DE 3 A 4.5
118562,M,52.4,72,SOLTEIRO(A),BRANCA,ESCOLA PRIVADA,ATE 1.5
118562,F,36.1,79.4,SOLTEIRO(A),PARDA,ESCOLA PRIVADA,DE 3 A 4.5
118562,F,48.1,93.6,SOLTEIRO(A),PARDA,ESCOLA PRIVADA,DE 1.5 A 3
118562,M,27.7,55.2,SOLTEIRO(A),PRETA,ESCOLA PRIVADA,DE 4.5 A 6
118562,F,49.4,46.8,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,DE 1.5 A 3
118562,F,49.6,75.8,SOLTEIRO(A),PARDA,ESCOLA PRIVADA,DE 1.5 A 3
118562,F,41.9,94.8,SOLTEIRO(A),BRANCA,ESCOLA PRIVADA,DE 10 A 30
118562,M,63.1,79.1,SOLTEIRO(A),BRANCA,BRASIL E EXTERIOR,DE 4.5 A 6
118562,M,41.5,78.8,SOLTEIRO(A),BRANCA,ESCOLA PRIVADA,DE 6 A 10
118562,M,22.7,41.1,SOLTEIRO(A),PARDA,ESCOLA PRIVADA,DE 6 A 10
118562,F,45.9,79.4,SOLTEIRO(A),PARDA,BRASIL E EXTERIOR,DE 1.5 A 3
118562,F,53.1,84.1,SOLTEIRO(A),BRANCA,ESCOLA PRIVADA,DE 3 A 4.5
118562,M,53.2,66.1,SOLTEIRO(A),BRANCA,ESCOLA PRIVADA,DE 3 A 4.5
118562,F,45.1,79.8,SOLTEIRO(A),PRETA,ESCOLA PRIVADA,DE 10 A 30
118562,F,41.8,45,SOLTEIRO(A),PRETA,ESCOLA PRIVADA,DE 6 A 10
118562,M,28.5,30,SOLTEIRO(A),PARDA,ESCOLA PRIVADA,ATE 1.5
118562,F,38.1,65.2,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,DE 4.5 A 6
118562,M,58.3,64.5,SOLTEIRO(A),BRANCA,ESCOLA PRIVADA,DE 6 A 10
118562,F,33.3,54.7,SOLTEIRO(A),NAO DECLARADO,ESCOLA PRIVADA,DE 4.5 A 6
118562,F,48.1,56.9,SOLTEIRO(A),PARDA,ESCOLA PRIVADA,DE 6 A 10
118562,M,47.4,52.2,SOLTEIRO(A),BRANCA,ESCOLA PRIVADA,DE 3 A 4.5
118562,F,37.8,58.6,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,DE 3 A 4.5
118562,M,44.1,73,SOLTEIRO(A),PARDA,ESCOLA PRIVADA,DE 6 A 10
118562,M,57.1,86.1,SOLTEIRO(A),PARDA,ESCOLA PRIVADA,DE 1.5 A 3
118562,M,68.5,82.1,SOLTEIRO(A),BRANCA,ESCOLA PRIVADA,ATE 1.5
118562,M,55.3,71,SOLTEIRO(A),BRANCA,ESCOLA PRIVADA,DE 6 A 10
118562,M,47.9,80.9,SOLTEIRO(A),PRETA,ESCOLA PRIVADA,DE 4.5 A 6
118562,F,42.6,67.1,SOLTEIRO(A),BRANCA,ESCOLA PRIVADA,DE 3 A 4.5
118562,M,43.9,56.9,SOLTEIRO(A),BRANCA,ESCOLA PRIVADA,DE 3 A 4.5
118562,F,39.2,50.6,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,DE 1.5 A 3
118562,F,46.3,68.5,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,DE 6 A 10
118562,F,41.7,50.5,SOLTEIRO(A),BRANCA,ESCOLA PRIVADA,ATE 1.5
118630,M,45,61.3,CASADO(A),PARDA,ESCOLA PÚBLICA,ATE 1.5
118630,M,35,31.6,CASADO(A),BRANCA,ESCOLA PÚBLICA,DE 3 A 4.5
118630,M,54.9,48.7,OUTRO,PRETA,ESCOLA PÚBLICA,DE 1.5 A 3
118630,M,44.9,59.5,SOLTEIRO(A),NAO DECLARADO,ESCOLA PÚBLICA,DE 1.5 A 3
118630,M,49.4,59.4,CASADO(A),PARDA,ESCOLA PÚBLICA,ATE 1.5
118630,M,39.8,58.6,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,DE 3 A 4.5
118630,M,34.1,53,SOLTEIRO(A),PRETA,ESCOLA PÚBLICA,DE 1.5 A 3
118630,M,47.4,38.8,SOLTEIRO(A),BRANCA,ESCOLA PÚBLICA,DE 1.5 A 3
118630,M,46.2,55.9,SOLTEIRO(A),PRETA,ESCOLA PÚBLICA,ATE 1.5
118630,F,52.1,64.9,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,ATE 1.5
118630,M,47.4,53.9,CASADO(A),PARDA,ESCOLA PÚBLICA,DE 1.5 A 3
118630,M,49.3,34.7,CASADO(A),PARDA,MAIOR PARTE ESC. PRIVADA,DE 1.5 A 3
118630,M,30.4,51.1,CASADO(A),BRANCA,ESCOLA PÚBLICA,DE 1.5 A 3
118630,F,44.3,46.9,SOLTEIRO(A),BRANCA,ESCOLA PRIVADA,DE 3 A 4.5
118630,M,39.5,15,SOLTEIRO(A),BRANCA,MAIOR PARTE ESC. PRIVADA,DE 1.5 A 3
118630,F,35,51.5,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,ATE 1.5
118630,M,59,71.1,SOLTEIRO(A),PRETA,ESCOLA PÚBLICA,ATE 1.5
118630,M,31.5,40,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,ATE 1.5
118630,M,54.7,51,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,ATE 1.5
120777,M,43,61.6,CASADO(A),PARDA,ESCOLA PÚBLICA,DE 1.5 A 3
120777,M,57.8,78.8,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,DE 1.5 A 3
120777,F,60.8,59.4,SOLTEIRO(A),PARDA,ESCOLA PRIVADA,DE 1.5 A 3
120777,F,44.2,54.8,SOLTEIRO(A),AMARELA,ESCOLA PÚBLICA,ATE 1.5
120777,M,65.3,76,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,DE 1.5 A 3
120777,M,43.1,48.3,CASADO(A),PRETA,ESCOLA PÚBLICA,ATE 1.5
120777,F,49.2,50.5,SOLTEIRO(A),BRANCA,ESCOLA PÚBLICA,DE 1.5 A 3
120777,F,39.1,65.3,CASADO(A),PARDA,ESCOLA PÚBLICA,ATE 1.5
120777,F,50.6,63.9,VIUVO(A),PRETA,ESCOLA PÚBLICA,ATE 1.5
120777,M,64.4,55.4,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,ATE 1.5
120777,F,43.4,71.4,CASADO(A),BRANCA,ESCOLA PÚBLICA,ATE 1.5
120777,M,49.2,44.4,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,DE 1.5 A 3
120777,F,34.9,52.3,SOLTEIRO(A),BRANCA,ESCOLA PÚBLICA,ATE 1.5
120777,F,46.5,48.1,SOLTEIRO(A),BRANCA,ESCOLA PÚBLICA,ATE 1.5
120777,M,63.1,65.7,CASADO(A),PARDA,ESCOLA PÚBLICA,ATE 1.5
120777,F,48.1,49,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,ATE 1.5
120777,M,60.4,67.2,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,ATE 1.5
120777,M,22.8,33,CASADO(A),PARDA,ESCOLA PÚBLICA,ATE 1.5
120777,F,34.4,30,SEPARADO(A),PRETA,ESCOLA PÚBLICA,ATE 1.5
120777,M,49.6,55.4,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,ATE 1.5
120777,M,43.6,47.8,SOLTEIRO(A),PRETA,ESCOLA PÚBLICA,DE 4.5 A 6
120777,F,36.7,30,SOLTEIRO(A),AMARELA,ESCOLA PÚBLICA,ATE 1.5
120777,F,44.3,47.5,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,ATE 1.5
120777,M,61.5,65.5,SOLTEIRO(A),BRANCA,ESCOLA PÚBLICA,DE 1.5 A 3
120777,F,43.3,73.8,SOLTEIRO(A),PRETA,ESCOLA PRIVADA,ATE 1.5
120777,M,46.8,57.4,SOLTEIRO(A),AMARELA,ESCOLA PÚBLICA,DE 4.5 A 6
120777,M,40.7,55.9,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,ATE 1.5
120777,M,59.2,60.8,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,DE 3 A 4.5
120777,M,27.1,40.9,SOLTEIRO(A),BRANCA,ESCOLA PÚBLICA,DE 1.5 A 3
120777,M,74.6,72.3,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,ATE 1.5
120777,F,57.2,56.1,SOLTEIRO(A),BRANCA,ESCOLA PÚBLICA,ATE 1.5
120777,F,35.8,37.1,CASADO(A),PARDA,ESCOLA PÚBLICA,ATE 1.5
120777,F,52.4,52.8,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,ATE 1.5
120777,M,45.5,47.1,OUTRO,BRANCA,ESCOLA PÚBLICA,ATE 1.5
120777,M,73.3,70.1,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,ATE 1.5
120777,F,73.9,90.5,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,ATE 1.5
120777,M,42.3,43.6,SOLTEIRO(A),BRANCA,ESCOLA PÚBLICA,ATE 1.5
120777,M,45.1,36.6,SOLTEIRO(A),PRETA,ESCOLA PÚBLICA,ATE 1.5
120777,M,59.5,30,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,ATE 1.5
120777,F,48.9,59.2,SOLTEIRO(A),PARDA,ESCOLA PÚBLICA,ATE 1.5
120777,F,46.1,67.6,SOLTEIRO(A),BRANCA,ESCOLA PÚBLICA,ATE 1.5
